customer_id,age,gender,location,income_bracket,total_purchases,avg_purchase_value,purchase_frequency,last_purchase_date,preferred_payment,frequent_categories,premium_product_affinity,brand_loyalty_score,website_visits_30d,avg_session_duration,cart_abandonment_rate,email_engagement_rate,customer_lifetime_value,churn_risk_score,satisfaction_score,promotion_response_rate,discount_sensitivity
CUST000848,64,M,San Antonio,Low,4,124.78,0.73,2023-12-26,Credit Card,['Food'],0.468,0.192,0,2.62,0.28,0.577,732.93,0.283,2.96,0.101,0.286
CUST000849,27,M,New York,High,4,21.64,0.14,2024-01-02,Bank Transfer,"['Beauty', 'Food']",0.431,0.861,16,0.14,0.038,0.803,123.85,0.115,3.92,0.499,0.37
CUST000850,28,F,New York,Low,4,110.6,1.32,2024-01-02,PayPal,['Clothing'],0.148,0.723,7,3.02,0.48,0.477,507.66,0.16,3.16,0.855,0.487
CUST000851,27,M,Chicago,Medium,5,55.45,3.59,2023-11-23,PayPal,['Clothing'],0.296,0.579,8,0.49,0.601,0.136,359.42,0.244,4.42,0.579,0.268
CUST000852,28,M,San Jose,Low,5,70.03,0.28,2024-01-12,Bank Transfer,"['Beauty', 'Sports', 'Books']",0.539,0.495,8,5.31,0.272,0.535,539.03,0.253,2.97,0.522,0.541
CUST000853,27,F,Houston,Medium,4,83.85,1.99,2023-12-19,Debit Card,"['Clothing', 'Sports']",0.101,0.717,11,2.63,0.125,0.354,369.25,0.203,3.13,0.133,0.761
CUST000854,49,F,Houston,Medium,14,178.09,1.6,2023-11-16,Bank Transfer,"['Beauty', 'Electronics', 'Sports']",0.44,0.854,15,0.26,0.292,0.493,3589.01,0.097,3.06,0.444,0.431
CUST000855,52,M,Los Angeles,Medium,2,55.14,0.18,2024-01-17,Credit Card,['Clothing'],0.144,0.955,25,2.86,0.588,0.488,126.15,0.16,4.16,0.83,0.642
CUST000856,28,M,New York,Low,7,92.13,0.27,2023-11-28,Credit Card,['Food'],0.129,0.599,5,1.19,0.424,0.475,727.94,0.154,4.0,0.247,0.602
CUST000857,25,F,Chicago,Low,1,155.8,0.9,2023-10-21,Credit Card,"['Electronics', 'Clothing', 'Beauty']",0.245,0.53,5,0.9,0.094,0.511,193.97,0.301,4.85,0.781,0.862
CUST000858,40,F,Houston,Medium,4,94.04,1.27,2023-12-03,PayPal,"['Home & Garden', 'Sports', 'Books']",0.171,0.621,1,13.5,0.109,0.272,440.53,0.182,4.22,0.265,0.532
CUST000859,28,M,Chicago,Medium,2,118.11,1.69,2023-12-28,Debit Card,"['Electronics', 'Books', 'Sports']",0.121,0.589,3,5.33,0.101,0.64,264.74,0.142,3.12,0.492,0.418
CUST000860,42,M,San Diego,High,5,146.13,0.76,2023-12-11,Credit Card,['Sports'],0.265,0.917,3,4.34,0.46,0.477,924.45,0.435,3.58,0.398,0.235
CUST000861,37,M,San Jose,Low,4,69.25,0.82,2023-11-10,Bank Transfer,"['Clothing', 'Food']",0.128,0.867,2,5.04,0.233,0.261,312.49,0.225,4.1,0.406,0.523
CUST000862,18,M,New York,Medium,8,73.2,0.21,2023-11-16,Credit Card,['Beauty'],0.372,0.639,6,2.54,0.159,0.609,803.64,0.118,4.17,0.797,0.315
CUST000863,53,M,Los Angeles,Low,5,54.68,2.0,2023-11-29,PayPal,"['Clothing', 'Food', 'Electronics']",0.413,0.75,3,4.21,0.303,0.106,386.17,0.18,3.11,0.542,0.438
CUST000864,56,F,San Antonio,Low,4,156.63,1.62,2024-01-06,Credit Card,"['Home & Garden', 'Electronics']",0.064,0.383,7,4.42,0.582,0.675,666.43,0.203,4.45,0.316,0.294
CUST000865,27,F,Houston,Medium,1,190.42,1.14,2023-11-10,Debit Card,"['Beauty', 'Home & Garden', 'Clothing']",0.287,0.273,12,2.28,0.303,0.572,245.1,0.503,3.57,0.648,0.569
CUST000866,30,F,San Diego,Medium,5,47.3,0.78,2023-11-06,Credit Card,['Food'],0.401,0.763,1,1.4,0.221,0.256,331.21,0.379,3.58,0.879,0.515
CUST000867,38,M,Chicago,Low,5,105.24,1.99,2023-12-05,Debit Card,"['Home & Garden', 'Clothing']",0.514,0.554,5,1.46,0.03,0.8,796.71,0.206,4.54,0.414,0.39
CUST000868,39,F,Philadelphia,Low,4,69.65,0.28,2023-11-27,Debit Card,"['Books', 'Beauty']",0.239,0.797,4,2.94,0.321,0.689,345.29,0.564,4.01,0.342,0.646
CUST000869,42,M,Dallas,Low,2,71.58,0.96,2024-01-09,Bank Transfer,['Sports'],0.08,0.512,6,0.21,0.226,0.669,154.63,0.391,4.17,0.356,0.448
CUST000870,59,Other,New York,High,2,121.04,2.65,2023-11-14,Debit Card,"['Clothing', 'Books', 'Sports']",0.171,0.535,9,3.1,0.296,0.52,283.48,0.537,4.26,0.29,0.617
CUST000871,32,F,New York,High,5,95.64,0.27,2024-01-08,PayPal,"['Clothing', 'Home & Garden', 'Food']",0.756,0.854,9,3.44,0.199,0.175,839.77,0.297,3.22,0.327,0.765
CUST000872,25,M,San Diego,Low,5,116.02,3.08,2023-12-03,PayPal,"['Clothing', 'Books', 'Electronics']",0.239,0.49,13,6.32,0.042,0.184,718.88,0.266,4.12,0.455,0.747
CUST000873,18,F,Chicago,Low,6,188.02,1.54,2023-11-21,Debit Card,['Books'],0.24,0.425,8,4.2,0.049,0.152,1399.38,0.192,4.96,0.963,0.742
CUST000874,26,M,Phoenix,High,8,107.61,1.3,2023-12-12,Debit Card,"['Food', 'Clothing', 'Books']",0.146,0.594,15,1.45,0.185,0.795,986.33,0.324,3.9,0.221,0.698
CUST000875,34,F,New York,High,11,122.98,1.95,2023-11-27,Credit Card,"['Home & Garden', 'Food']",0.194,0.318,11,0.32,0.368,0.157,1615.38,0.355,4.19,0.896,0.734
CUST000876,56,M,Phoenix,Medium,14,143.69,1.71,2023-10-29,Credit Card,"['Books', 'Home & Garden', 'Beauty']",0.289,0.601,6,3.6,0.176,0.319,2593.08,0.171,5.0,0.854,0.533
CUST000877,28,M,Philadelphia,Low,5,66.37,0.18,2024-01-05,Bank Transfer,"['Books', 'Beauty', 'Sports']",0.196,0.47,5,5.13,0.7,0.325,396.74,0.225,4.77,0.222,0.505
CUST000878,37,F,San Diego,Low,11,128.23,0.18,2024-01-12,Credit Card,"['Food', 'Books']",0.302,0.681,4,4.9,0.528,0.699,1836.75,0.321,3.78,0.904,0.557
CUST000879,34,M,Chicago,Medium,5,70.72,0.51,2023-11-21,PayPal,"['Home & Garden', 'Electronics']",0.537,0.587,4,4.32,0.215,0.799,543.56,0.281,4.25,0.453,0.737
CUST000880,49,F,Chicago,Medium,3,49.72,1.03,2023-12-01,Credit Card,"['Books', 'Beauty', 'Sports']",0.285,0.292,8,5.81,0.195,0.072,191.61,0.249,4.38,0.742,0.333
CUST000881,65,M,San Jose,Low,6,111.83,1.78,2023-12-17,Bank Transfer,"['Sports', 'Home & Garden']",0.311,0.673,7,4.91,0.428,0.655,879.82,0.272,5.0,0.718,0.538
CUST000882,28,F,Dallas,Medium,4,52.46,0.66,2024-01-07,Bank Transfer,['Sports'],0.435,0.432,6,0.94,0.423,0.095,301.09,0.515,3.54,0.413,0.409
CUST000883,29,F,Houston,Low,10,46.41,0.41,2023-10-29,Debit Card,"['Home & Garden', 'Food']",0.66,0.541,12,2.18,0.109,0.463,770.39,0.047,5.0,0.461,0.734
CUST000884,47,F,Houston,Medium,5,95.94,1.48,2024-01-13,Bank Transfer,['Clothing'],0.273,0.281,2,5.65,0.34,0.612,610.52,0.109,4.14,0.764,0.604
CUST000885,43,M,San Antonio,Medium,5,86.07,0.64,2024-01-12,Debit Card,"['Food', 'Electronics']",0.348,0.249,6,5.26,0.321,0.289,579.96,0.336,3.84,0.089,0.586
CUST000886,57,M,Los Angeles,Low,13,166.24,1.07,2023-11-05,PayPal,['Books'],0.397,0.896,2,3.25,0.309,0.317,3019.45,0.103,4.31,0.758,0.531
CUST000887,42,M,San Diego,Medium,10,52.3,0.81,2023-12-28,PayPal,['Home & Garden'],0.299,0.869,9,2.11,0.468,0.213,679.34,0.316,3.82,0.56,0.642
CUST000888,30,M,Philadelphia,Medium,2,107.92,0.43,2023-12-07,Credit Card,"['Sports', 'Books', 'Electronics']",0.623,0.657,5,1.6,0.152,0.24,350.37,0.474,3.83,0.37,0.502
CUST000889,42,F,Chicago,High,10,63.16,0.45,2023-10-29,Bank Transfer,"['Home & Garden', 'Clothing']",0.333,0.448,8,4.58,0.162,0.244,842.22,0.301,3.72,0.506,0.402
CUST000890,48,F,Dallas,Medium,9,41.79,0.27,2023-12-22,PayPal,"['Sports', 'Books']",0.432,0.62,7,1.49,0.504,0.073,538.44,0.281,3.73,0.571,0.447
CUST000891,44,F,Phoenix,Low,10,31.85,1.83,2024-01-15,Debit Card,"['Home & Garden', 'Clothing']",0.183,0.649,4,5.51,0.476,0.281,376.72,0.186,3.16,0.321,0.551
CUST000892,41,F,San Diego,Medium,5,53.28,0.58,2023-11-19,Bank Transfer,['Food'],0.158,0.927,3,6.63,0.368,0.531,308.54,0.284,3.18,0.256,0.589
CUST000893,47,F,San Antonio,Low,4,52.14,0.42,2023-11-13,Bank Transfer,"['Food', 'Beauty', 'Books']",0.266,0.649,7,0.97,0.621,0.089,264.02,0.119,3.6,0.802,0.303
CUST000894,49,F,San Diego,High,9,32.54,0.13,2023-11-30,Debit Card,"['Books', 'Clothing']",0.608,0.183,4,3.05,0.493,0.826,471.06,0.488,4.13,0.616,0.457
CUST000895,51,M,San Antonio,Medium,9,135.89,0.1,2023-12-15,Bank Transfer,"['Sports', 'Electronics', 'Clothing']",0.498,0.603,9,7.31,0.145,0.116,1831.74,0.447,3.64,0.512,0.413
CUST000896,42,F,Chicago,Medium,8,151.81,0.29,2023-12-12,Bank Transfer,"['Sports', 'Clothing', 'Books']",0.432,0.703,13,2.28,0.307,0.844,1738.72,0.176,5.0,0.942,0.552
CUST000897,32,F,Los Angeles,Low,9,13.27,1.06,2023-12-07,PayPal,['Food'],0.08,0.745,3,1.83,0.193,0.266,128.95,0.098,4.32,0.333,0.639
CUST000898,36,F,San Antonio,Medium,9,65.0,0.84,2023-11-14,Debit Card,"['Books', 'Home & Garden']",0.25,0.704,20,1.84,0.108,0.256,731.33,0.078,3.66,0.652,0.477
CUST000899,49,M,Chicago,High,7,75.86,0.62,2023-11-19,PayPal,"['Home & Garden', 'Electronics', 'Clothing']",0.569,0.818,7,5.18,0.402,0.271,833.46,0.263,4.9,0.447,0.389
CUST000900,25,M,Chicago,High,12,83.23,0.29,2023-10-20,Debit Card,"['Sports', 'Clothing']",0.59,0.74,16,9.0,0.355,0.751,1588.45,0.225,3.89,0.527,0.86
CUST000901,39,M,Los Angeles,Low,6,143.55,0.11,2024-01-17,Credit Card,"['Clothing', 'Beauty']",0.599,0.728,4,3.81,0.182,0.246,1377.06,0.121,3.89,0.836,0.542
CUST000902,30,F,Houston,Low,3,144.86,0.42,2023-11-20,Bank Transfer,"['Books', 'Food']",0.051,0.763,2,6.07,0.045,0.521,456.65,0.507,4.32,0.366,0.418
CUST000903,35,F,San Diego,High,7,107.04,0.63,2024-01-14,Bank Transfer,"['Electronics', 'Sports', 'Beauty']",0.305,0.483,6,8.27,0.272,0.217,978.15,0.128,3.96,0.827,0.431
CUST000904,50,M,New York,High,3,105.43,1.34,2024-01-04,PayPal,['Home & Garden'],0.306,0.596,12,7.66,0.201,0.339,412.94,0.312,4.05,0.476,0.472
CUST000905,37,Other,New York,Low,8,72.81,0.19,2023-12-31,Bank Transfer,['Home & Garden'],0.192,0.601,3,10.26,0.519,0.643,694.1,0.285,4.34,0.162,0.174
CUST000906,35,M,Phoenix,Medium,1,32.09,0.59,2023-12-15,Bank Transfer,"['Electronics', 'Food', 'Books']",0.624,0.822,4,2.06,0.37,0.196,52.13,0.419,3.43,0.25,0.667
CUST000907,18,M,Phoenix,Medium,7,81.76,0.28,2024-01-17,PayPal,"['Sports', 'Clothing']",0.119,0.363,4,0.91,0.374,0.539,640.24,0.554,3.95,0.634,0.649
CUST000908,43,M,New York,High,4,156.11,0.5,2023-11-26,PayPal,"['Home & Garden', 'Clothing']",0.171,0.503,11,2.99,0.25,0.581,731.33,0.45,3.53,0.191,0.588
CUST000909,42,F,Philadelphia,Low,4,67.89,2.97,2023-12-27,Debit Card,['Sports'],0.063,0.89,7,5.67,0.414,0.572,288.75,0.407,4.17,0.756,0.139
CUST000910,60,F,New York,Low,8,78.33,0.35,2023-10-30,Credit Card,"['Clothing', 'Home & Garden', 'Books']",0.135,0.837,14,2.28,0.378,0.302,711.04,0.396,3.29,0.565,0.518
CUST000911,31,M,Phoenix,Medium,9,130.5,0.29,2023-11-18,PayPal,"['Beauty', 'Electronics', 'Clothing']",0.341,0.845,5,3.63,0.329,0.511,1575.07,0.489,4.79,0.374,0.258
CUST000912,37,F,Dallas,Low,4,76.78,4.26,2023-12-27,Debit Card,['Home & Garden'],0.287,0.582,8,1.39,0.321,0.71,395.29,0.458,3.7,0.814,0.619
CUST000913,37,M,Phoenix,Medium,3,83.2,1.23,2023-11-29,PayPal,"['Books', 'Beauty', 'Clothing']",0.234,0.787,11,2.07,0.435,0.687,307.9,0.315,3.83,0.896,0.539
CUST000914,53,F,Philadelphia,Medium,6,131.84,1.16,2024-01-02,Debit Card,"['Beauty', 'Books', 'Food']",0.196,0.698,1,5.7,0.624,0.35,946.25,0.431,3.94,0.347,0.398
CUST000915,33,F,San Diego,Medium,8,31.84,0.37,2023-12-21,Credit Card,['Home & Garden'],0.193,0.784,12,0.9,0.612,0.798,303.79,0.387,3.52,0.564,0.621
CUST000916,38,F,New York,Medium,3,51.48,2.93,2023-10-24,Debit Card,['Home & Garden'],0.249,0.501,1,3.17,0.231,0.519,192.94,0.21,4.12,0.446,0.628
CUST000917,42,M,Los Angeles,Medium,8,198.74,0.2,2023-11-09,Debit Card,"['Home & Garden', 'Beauty', 'Clothing']",0.577,0.655,20,6.45,0.304,0.306,2507.24,0.266,4.55,0.494,0.278
CUST000918,37,Other,Dallas,Low,3,131.4,1.7,2023-10-21,Bank Transfer,"['Books', 'Sports', 'Clothing']",0.427,0.557,8,4.22,0.178,0.404,562.48,0.078,3.84,0.518,0.883
CUST000919,29,F,Chicago,Medium,9,139.22,1.86,2023-12-07,PayPal,['Sports'],0.391,0.329,4,2.6,0.201,0.588,1742.25,0.117,3.79,0.311,0.436
CUST000920,37,M,Philadelphia,High,3,105.79,2.15,2023-11-13,Debit Card,['Food'],0.515,0.856,16,7.05,0.591,0.278,480.84,0.224,4.32,0.575,0.343
CUST000921,47,F,Phoenix,Medium,8,111.82,2.32,2023-11-08,PayPal,"['Beauty', 'Home & Garden']",0.297,0.66,0,4.56,0.292,0.163,1159.79,0.323,4.29,0.908,0.35
CUST000922,22,M,Los Angeles,Low,7,68.98,0.65,2023-10-29,Debit Card,"['Sports', 'Electronics', 'Clothing']",0.071,0.918,5,2.63,0.426,0.15,517.19,0.181,4.06,0.623,0.393
CUST000923,36,F,San Antonio,Low,2,217.59,1.01,2023-12-14,Bank Transfer,"['Clothing', 'Food', 'Electronics']",0.473,0.654,18,2.74,0.363,0.247,641.22,0.475,4.61,0.147,0.475
CUST000924,26,M,Houston,Low,8,81.55,0.84,2023-12-29,Bank Transfer,['Food'],0.311,0.84,5,2.9,0.466,0.854,855.51,0.118,4.21,0.063,0.299
CUST000925,49,F,New York,Medium,4,141.12,0.32,2024-01-16,Credit Card,['Home & Garden'],0.427,0.72,2,1.67,0.499,0.275,805.31,0.255,4.89,0.216,0.443
CUST000926,18,F,Houston,Medium,12,74.28,0.62,2024-01-11,Debit Card,"['Home & Garden', 'Clothing']",0.659,0.365,0,3.73,0.291,0.308,1478.78,0.236,3.85,0.758,0.143
CUST000927,28,M,Philadelphia,Medium,4,67.89,1.86,2023-11-30,Bank Transfer,"['Home & Garden', 'Books']",0.053,0.69,3,1.92,0.522,0.524,286.05,0.074,3.43,0.784,0.574
CUST000928,39,M,San Antonio,Low,2,91.87,0.22,2023-10-27,PayPal,['Clothing'],0.213,0.544,2,3.7,0.361,0.423,222.94,0.568,4.7,0.716,0.315
CUST000929,53,M,San Antonio,Low,5,106.13,1.45,2023-11-03,Debit Card,"['Food', 'Home & Garden', 'Beauty']",0.493,0.303,3,3.23,0.356,0.371,792.15,0.129,3.12,0.753,0.719
CUST000930,34,M,San Antonio,Medium,3,160.51,1.5,2024-01-09,Debit Card,"['Beauty', 'Electronics']",0.326,0.481,6,1.12,0.366,0.755,638.59,0.181,3.58,0.574,0.436
CUST000931,28,M,Chicago,Medium,4,278.88,0.87,2023-12-22,Credit Card,['Clothing'],0.308,0.599,3,3.71,0.696,0.781,1459.0,0.181,3.51,0.596,0.693
CUST000932,57,F,Philadelphia,Low,7,58.18,1.55,2023-11-01,PayPal,['Food'],0.397,0.406,5,10.4,0.669,0.656,568.97,0.196,4.03,0.081,0.49
CUST000933,18,M,San Diego,Medium,6,124.64,0.33,2024-01-16,Credit Card,['Books'],0.715,0.262,3,4.22,0.08,0.673,1282.29,0.289,3.96,0.596,0.81
CUST000934,18,M,Houston,Low,9,96.65,0.28,2023-10-25,Debit Card,"['Home & Garden', 'Beauty', 'Food']",0.274,0.464,8,9.09,0.422,0.286,1108.59,0.669,4.61,0.488,0.418
CUST000935,40,F,San Diego,High,8,35.87,0.57,2023-11-11,Credit Card,['Clothing'],0.129,0.699,9,7.56,0.543,0.513,324.0,0.217,4.03,0.045,0.332
CUST000936,28,M,Los Angeles,High,6,176.5,1.03,2023-11-19,Debit Card,['Books'],0.085,0.535,14,9.69,0.165,0.266,1149.4,0.27,3.71,0.023,0.493
CUST000937,22,F,San Jose,Low,3,77.29,2.79,2023-10-25,Debit Card,"['Beauty', 'Books', 'Home & Garden']",0.295,0.424,10,4.38,0.214,0.137,300.15,0.19,3.86,0.667,0.332
CUST000938,43,F,Dallas,Low,7,75.14,0.86,2023-10-24,Credit Card,['Food'],0.104,0.491,11,0.22,0.382,0.481,580.53,0.502,3.53,0.761,0.604
CUST000939,37,F,Dallas,Medium,12,176.47,0.57,2023-11-30,Credit Card,['Food'],0.092,0.55,11,2.74,0.076,0.373,2312.3,0.233,4.33,0.582,0.544
CUST000940,28,F,San Diego,Low,8,90.53,1.81,2024-01-16,Debit Card,"['Sports', 'Food']",0.162,0.585,10,4.07,0.284,0.464,841.33,0.156,4.74,0.388,0.681
CUST000941,19,F,San Jose,Medium,3,153.13,0.23,2024-01-01,Credit Card,['Beauty'],0.146,0.826,2,5.51,0.379,0.276,526.37,0.248,4.1,0.49,0.248
CUST000942,45,M,San Jose,High,4,83.18,0.19,2023-10-27,Credit Card,"['Home & Garden', 'Clothing', 'Food']",0.196,0.647,5,1.22,0.162,0.341,398.07,0.199,3.99,0.319,0.469
CUST000943,42,M,New York,Medium,6,116.76,2.83,2023-10-22,Debit Card,"['Food', 'Electronics']",0.109,0.825,12,5.43,0.033,0.464,777.01,0.281,4.23,0.643,0.43
CUST000944,33,M,Los Angeles,High,7,87.77,0.41,2023-12-29,PayPal,['Electronics'],0.446,0.546,8,0.7,0.428,0.566,888.4,0.465,3.77,0.3,0.383
CUST000945,57,F,Philadelphia,Medium,8,62.73,2.18,2023-11-03,Credit Card,"['Books', 'Sports', 'Clothing']",0.374,0.443,6,3.09,0.361,0.579,689.35,0.354,3.93,0.746,0.468
CUST000946,22,M,San Jose,Low,9,118.46,2.0,2023-10-21,Credit Card,['Food'],0.299,0.567,24,4.19,0.526,0.635,1385.16,0.157,3.92,0.827,0.505
CUST000947,18,F,Phoenix,Medium,5,130.63,1.6,2023-10-23,Bank Transfer,"['Electronics', 'Food']",0.503,0.823,1,5.96,0.185,0.751,981.54,0.214,4.35,0.185,0.542
CUST000948,26,Other,Dallas,Medium,5,93.4,1.81,2023-12-17,PayPal,"['Beauty', 'Food', 'Home & Garden']",0.312,0.802,14,4.64,0.331,0.126,612.58,0.029,3.81,0.544,0.865
CUST000949,34,F,Phoenix,Medium,5,32.15,1.76,2023-11-28,Credit Card,"['Home & Garden', 'Food']",0.654,0.517,1,0.38,0.249,0.67,265.81,0.188,2.94,0.09,0.584
CUST000950,37,F,Los Angeles,Low,9,52.38,0.08,2023-10-22,Debit Card,"['Clothing', 'Sports', 'Beauty']",0.315,0.129,2,5.05,0.182,0.48,619.88,0.294,3.43,0.455,0.331
CUST000951,32,M,San Jose,Low,1,72.46,1.06,2023-12-07,Bank Transfer,"['Books', 'Clothing', 'Beauty']",0.264,0.708,2,7.32,0.563,0.234,91.62,0.296,5.0,0.696,0.371
CUST000952,39,F,Houston,High,3,170.21,0.9,2023-11-16,Bank Transfer,['Food'],0.051,0.648,4,6.26,0.709,0.281,536.58,0.208,3.92,0.195,0.689
CUST000953,19,F,Dallas,Low,12,91.06,0.51,2023-10-21,Bank Transfer,"['Books', 'Food', 'Home & Garden']",0.436,0.827,5,1.42,0.462,0.295,1568.69,0.689,4.25,0.063,0.458
CUST000954,52,M,New York,High,4,168.84,0.63,2023-11-18,Credit Card,"['Electronics', 'Books', 'Home & Garden']",0.166,0.579,23,6.88,0.148,0.312,787.29,0.286,3.96,0.508,0.62
CUST000955,34,M,New York,High,3,144.76,0.75,2023-11-17,Debit Card,['Sports'],0.375,0.398,8,2.76,0.325,0.684,597.19,0.25,3.96,0.472,0.421
CUST000956,48,F,San Antonio,Medium,4,75.04,0.65,2024-01-15,Bank Transfer,"['Food', 'Beauty', 'Electronics']",0.142,0.372,5,1.19,0.074,0.248,342.76,0.494,3.44,0.712,0.46
CUST000957,39,F,Chicago,Medium,7,102.24,1.96,2023-10-21,PayPal,"['Home & Garden', 'Clothing', 'Beauty']",0.133,0.72,11,7.05,0.193,0.201,810.87,0.325,4.85,0.687,0.801
CUST000958,40,F,San Jose,Medium,4,132.13,0.65,2023-11-03,Bank Transfer,"['Home & Garden', 'Electronics', 'Beauty']",0.22,0.305,14,6.05,0.228,0.056,644.9,0.05,3.63,0.478,0.336
CUST000959,41,F,Los Angeles,High,5,64.31,4.16,2023-12-23,Bank Transfer,"['Beauty', 'Home & Garden', 'Sports']",0.199,0.908,7,1.0,0.097,0.529,385.66,0.233,3.61,0.255,0.689
CUST000960,40,F,Dallas,Low,5,127.62,0.46,2023-12-01,PayPal,['Clothing'],0.14,0.623,10,3.34,0.4,0.36,727.47,0.095,4.19,0.435,0.787
CUST000961,42,F,Chicago,Medium,3,120.76,0.58,2024-01-10,Bank Transfer,['Food'],0.124,0.401,6,9.62,0.275,0.33,407.11,0.327,4.58,0.109,0.773
CUST000962,50,M,Los Angeles,Medium,5,62.59,0.7,2024-01-13,Bank Transfer,"['Clothing', 'Beauty']",0.454,0.889,7,2.4,0.358,0.117,455.14,0.235,3.86,0.729,0.362
CUST000963,37,M,San Diego,Medium,4,115.66,0.41,2024-01-07,PayPal,"['Beauty', 'Electronics', 'Books']",0.187,0.621,2,2.0,0.462,0.721,549.17,0.34,3.06,0.64,0.477
CUST000964,43,M,San Jose,Medium,8,89.02,0.7,2023-12-07,Credit Card,['Beauty'],0.649,0.886,5,4.68,0.477,0.391,1174.3,0.418,3.08,0.115,0.289
CUST000965,33,F,Philadelphia,Medium,9,46.74,0.5,2023-12-08,PayPal,"['Food', 'Clothing', 'Sports']",0.416,0.345,20,7.33,0.179,0.202,595.65,0.217,4.77,0.679,0.683
CUST000966,52,F,Philadelphia,Medium,4,72.46,1.45,2023-12-30,Credit Card,['Home & Garden'],0.161,0.734,10,0.14,0.297,0.458,336.46,0.131,4.04,0.509,0.386
CUST000967,26,F,San Jose,High,2,71.23,0.56,2023-12-01,Credit Card,"['Books', 'Electronics']",0.238,0.892,16,0.73,0.311,0.557,176.31,0.213,4.66,0.496,0.31
CUST000968,56,M,San Antonio,Low,7,183.81,0.36,2023-11-26,Credit Card,"['Books', 'Electronics', 'Sports']",0.409,0.32,20,2.97,0.337,0.372,1812.38,0.073,4.12,0.889,0.769
CUST000969,34,F,San Antonio,High,2,52.83,0.62,2023-11-24,PayPal,"['Clothing', 'Sports']",0.079,0.607,1,4.52,0.443,0.8,114.02,0.371,3.57,0.749,0.514
CUST000970,18,F,Philadelphia,Medium,4,67.84,0.8,2023-11-18,PayPal,"['Clothing', 'Electronics']",0.19,0.874,11,16.97,0.511,0.247,323.02,0.418,4.19,0.818,0.615
CUST000971,36,F,Houston,High,5,110.92,0.67,2023-12-17,Credit Card,"['Books', 'Food']",0.219,0.259,8,3.78,0.641,0.529,676.16,0.259,4.13,0.072,0.358
CUST000972,26,F,Dallas,Medium,5,95.64,4.26,2023-12-03,PayPal,['Home & Garden'],0.152,0.861,15,6.08,0.365,0.059,550.84,0.018,4.25,0.613,0.633
CUST000973,45,M,Philadelphia,Medium,6,85.06,1.19,2023-12-13,Credit Card,"['Books', 'Clothing', 'Electronics']",0.06,0.513,8,8.42,0.366,0.166,541.11,0.169,4.04,0.728,0.541
CUST000974,27,F,Houston,Low,7,84.32,0.26,2023-12-31,PayPal,['Clothing'],0.547,0.549,17,8.13,0.224,0.517,912.89,0.362,3.76,0.597,0.43
CUST000975,29,M,Chicago,High,1,139.88,1.33,2023-11-05,Debit Card,['Sports'],0.289,0.686,6,4.52,0.566,0.372,180.34,0.65,4.57,0.638,0.579
CUST000976,18,M,Houston,Low,12,63.25,1.03,2023-12-31,PayPal,"['Sports', 'Books', 'Clothing']",0.153,0.741,11,3.07,0.141,0.443,875.06,0.591,3.97,0.452,0.281
CUST000977,29,F,Chicago,High,5,54.68,1.22,2024-01-06,PayPal,"['Sports', 'Home & Garden', 'Books']",0.183,0.747,0,2.15,0.282,0.081,323.52,0.23,4.12,0.305,0.57
CUST000978,18,F,Los Angeles,High,1,31.63,1.33,2023-11-07,PayPal,"['Beauty', 'Electronics', 'Food']",0.527,0.813,13,1.41,0.246,0.517,48.29,0.077,3.51,0.561,0.763
CUST000979,18,F,Phoenix,Low,12,74.31,2.11,2023-12-03,Credit Card,"['Electronics', 'Books', 'Beauty']",0.272,0.715,2,5.35,0.344,0.372,1134.08,0.33,3.46,0.288,0.732
CUST000980,44,F,Los Angeles,Low,3,48.09,0.74,2023-11-24,Credit Card,['Food'],0.304,0.412,3,3.01,0.346,0.429,188.14,0.214,3.6,0.571,0.651
CUST000981,44,F,Philadelphia,Medium,4,80.44,0.8,2023-12-11,Debit Card,"['Home & Garden', 'Electronics', 'Sports']",0.306,0.425,1,6.83,0.043,0.093,420.25,0.206,3.46,0.781,0.259
CUST000982,40,F,Chicago,Low,5,37.01,0.45,2023-11-01,Debit Card,"['Home & Garden', 'Electronics', 'Clothing']",0.196,0.745,17,3.09,0.055,0.383,221.27,0.44,2.92,0.594,0.672
CUST000983,23,F,Philadelphia,High,7,79.88,0.98,2024-01-16,Bank Transfer,"['Sports', 'Food', 'Books']",0.276,0.633,13,4.53,0.365,0.598,713.61,0.538,3.69,0.625,0.205
CUST000984,34,M,San Jose,Low,11,106.94,0.41,2024-01-09,Debit Card,"['Books', 'Food']",0.106,0.782,19,2.43,0.603,0.532,1301.38,0.186,4.76,0.293,0.579
CUST000985,34,M,Dallas,Low,4,91.41,0.33,2024-01-13,Credit Card,"['Food', 'Home & Garden', 'Electronics']",0.118,0.936,6,4.06,0.4,0.288,408.88,0.118,3.79,0.273,0.928
CUST000986,21,M,New York,High,4,122.71,2.65,2023-12-30,Debit Card,"['Electronics', 'Beauty', 'Home & Garden']",0.371,0.211,7,10.21,0.163,0.607,672.7,0.103,3.37,0.353,0.745
CUST000987,53,M,Philadelphia,Medium,4,150.86,0.79,2023-11-08,Debit Card,['Home & Garden'],0.6,0.682,2,5.72,0.435,0.227,965.73,0.291,4.35,0.487,0.547
CUST000988,45,M,Dallas,High,6,105.67,1.21,2023-12-10,PayPal,"['Home & Garden', 'Electronics']",0.195,0.791,18,3.03,0.631,0.316,757.52,0.209,3.94,0.667,0.527
